en.m	Main_Page	198034	\N
en.m	Donald_Trump	125004	\N
en	Main_Page	114667	\N
en	Main_Page	81853	\N
en.m	Hunter_Biden	76887	\N
en.m	Beau_Biden	44211	\N
en.m	Barack_Obama	14512	\N
en.m	List_of_people_granted_executive_clemency_by_Donald_Trump	12229	\N
en.m	Mar-a-Lago	9289	\N
en.m	Colin_Powell	9080	\N
