\N	66253882	\N	0	1	0
\N	66253886	\N	0	1	0
\N	66253887	\N	0	1	0
\N	66253913	\N	0	1	0
\N	66254270	\N	0	1	0
\N	66254449	\N	0	1	0
\N	66254470	\N	0	1	0
\N	66254492	\N	0	1	0
\N	66254613	\N	0	1	0
\N	66254626	\N	0	1	0
\N	66254672	\N	0	1	0
\N	66254701	\N	0	1	0
\N	66254926	\N	0	1	0
\N	66255002	\N	0	1	0
\N	66255020	\N	0	1	0
\N	66255025	\N	0	1	0
\N	66255036	\N	0	1	0
\N	66255054	\N	0	1	0
\N	66255064	\N	0	1	0
\N	66255107	\N	0	1	0
\N	66255111	\N	0	1	0
\N	66255125	\N	0	1	0
\N	66255138	\N	0	1	0
\N	66255142	\N	0	1	0
\N	66255177	\N	0	1	0
\N	66255222	\N	0	1	0
\N	66255294	\N	0	1	0
\N	66255313	\N	0	1	0
\N	66255314	\N	0	1	0
\N	66255321	\N	0	1	0
\N	66255328	\N	0	1	0
\N	66255351	\N	0	1	0
\N	66255363	\N	0	1	0
\N	66255413	\N	0	1	0
\N	66255420	\N	0	1	0
\N	66255480	\N	0	1	0
\N	66255518	\N	0	1	0
\N	66255649	\N	0	1	0
\N	66255650	\N	0	1	0
\N	66255651	\N	0	1	0
\N	66255709	\N	0	1	0
\N	66255765	\N	0	1	0
\N	66255812	\N	0	1	0
\N	66255813	\N	0	1	0
\N	66255824	\N	0	1	0
\N	66255917	\N	0	1	0
\N	66255921	\N	0	1	0
\N	66255927	\N	0	1	0
\N	66255942	\N	0	1	0
\N	66256049	\N	0	1	0
\N	66256135	\N	0	1	0
\N	66256197	\N	0	1	0
\N	66256198	\N	0	1	0
\N	66256301	\N	0	1	0
\N	66256532	\N	0	1	0
\N	66256568	\N	0	1	0
\N	66256667	\N	0	1	0
\N	66256669	\N	0	1	0
\N	66256672	\N	0	1	0
\N	66256689	\N	0	1	0
\N	66256846	\N	0	1	0
\N	66256953	\N	0	1	0
\N	66257013	\N	0	1	0
\N	66257032	\N	0	1	0
\N	66257092	\N	0	1	0
\N	66257225	\N	0	1	0
\N	66257232	\N	0	1	0
\N	66257277	\N	0	1	0
\N	66257319	\N	0	1	0
\N	66257320	\N	0	1	0
\N	66257321	\N	0	1	0
\N	66257322	\N	0	1	0
\N	66257323	\N	0	1	0
\N	66257324	\N	0	1	0
\N	66257325	\N	0	1	0
\N	66257326	\N	0	1	0
\N	66257327	\N	0	1	0
\N	66257328	\N	0	1	0
\N	66257329	\N	0	1	0
\N	66257330	\N	0	1	0
\N	66257331	\N	0	1	0
\N	66257332	\N	0	1	0
\N	66257333	\N	0	1	0
\N	66257334	\N	0	1	0
\N	66257336	\N	0	1	0
\N	66257337	\N	0	1	0
\N	66257338	\N	0	1	0
\N	66257339	\N	0	1	0
\N	66257340	\N	0	1	0
\N	66257341	\N	0	1	0
\N	66257342	\N	0	1	0
\N	66257343	\N	0	1	0
\N	66257344	\N	0	1	0
\N	66257345	\N	0	1	0
\N	66257346	\N	0	1	0
\N	66257347	\N	0	1	0
\N	66257348	\N	0	1	0
\N	66257349	\N	0	1	0
\N	66257350	\N	0	1	0
\N	66257837	\N	0	1	0
\N	66257849	\N	0	1	0
\N	66257951	\N	0	1	0
\N	66258110	\N	0	1	0
\N	66258115	\N	0	1	0
\N	66257360	1398	0	1	1
\N	66258193	1398	0	1	1
\N	66258473	1398	0	1	1
\N	66255744	5798	0	1	1
\N	66255980	5798	0	1	1
\N	66255983	5798	0	1	1
\N	66256455	5798	0	1	1
\N	66256477	5798	0	1	1
\N	66256511	5798	0	1	1
\N	66256512	5798	0	1	1
\N	66256513	5798	0	1	1
\N	66256766	5798	0	1	1
\N	66256769	5798	0	1	1
\N	66256784	5798	0	1	1
\N	66256923	7250	0	1	1
\N	66256930	7250	0	1	1
\N	66258306	7643	0	1	1
\N	66256112	7872	0	1	1
\N	66257244	7872	0	1	1
\N	66257381	7872	0	1	1
\N	66255606	8846	0	1	1
\N	66258341	13774	0	1	1
\N	66258344	13774	0	1	1
\N	66256520	17163	0	1	1
\N	66254144	18776	0	1	1
\N	66253691	21155	0	1	1
\N	66254568	24198	0	1	1
\N	66254574	24198	0	1	1
\N	66256567	24198	0	1	1
\N	66256584	24198	0	1	1
\N	66256595	24198	0	1	1
\N	66256728	24198	0	1	1
\N	66256734	24198	0	1	1
\N	66256737	24198	0	1	1
\N	66256742	24198	0	1	1
\N	66256748	24198	0	1	1
\N	66256751	24198	0	1	1
\N	66256761	24198	0	1	1
\N	66256763	24198	0	1	1
\N	66256813	24198	0	1	1
\N	66256815	24198	0	1	1
\N	66256908	24198	0	1	1
\N	66256940	24198	0	1	1
\N	66256954	24198	0	1	1
\N	66257037	24198	0	1	1
\N	66257039	24198	0	1	1
\N	66257042	24198	0	1	1
\N	66257045	24198	0	1	1
\N	66257046	24198	0	1	1
\N	66257049	24198	0	1	1
\N	66257051	24198	0	1	1
\N	66257052	24198	0	1	1
\N	66257055	24198	0	1	1
\N	66257056	24198	0	1	1
\N	66257062	24198	0	1	1
\N	66257063	24198	0	1	1
\N	66257064	24198	0	1	1
\N	66257066	24198	0	1	1
\N	66257068	24198	0	1	1
\N	66257071	24198	0	1	1
\N	66257076	24198	0	1	1
\N	66257080	24198	0	1	1
\N	66257082	24198	0	1	1
\N	66257084	24198	0	1	1
\N	66257091	24198	0	1	1
\N	66257487	24198	0	1	1
\N	66257823	24198	0	1	1
\N	66258009	24198	0	1	1
\N	66258010	24198	0	1	1
\N	66258014	24198	0	1	1
\N	66258016	24198	0	1	1
\N	66258019	24198	0	1	1
\N	66258020	24198	0	1	1
\N	66258052	24198	0	1	1
\N	66258055	24198	0	1	1
\N	66258056	24198	0	1	1
\N	66258058	24198	0	1	1
\N	66258059	24198	0	1	1
\N	66258060	24198	0	1	1
\N	66258097	24198	0	1	1
\N	66258103	24198	0	1	1
\N	66258107	24198	0	1	1
\N	66258114	24198	0	1	1
\N	66258118	24198	0	1	1
\N	66258120	24198	0	1	1
\N	66258123	24198	0	1	1
\N	66258126	24198	0	1	1
\N	66258210	24198	0	1	1
