enwiki	user	create	2021-01-01 00:04:09.0		40887515	Gift ma	Gift ma							true	false	false	false	2021-01-01 00:04:09.0	2021-01-01 00:04:13.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887515	Gift ma	Gift ma							true	false	false	false	2021-01-01 00:04:09.0	2021-01-01 00:04:13.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:04:17.0		40887516	Bingmonica	Bingmonica							false	true	false	false	2021-01-01 00:04:17.0	2021-01-01 00:04:20.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887516	Bingmonica	Bingmonica							false	true	false	false	2021-01-01 00:04:17.0	2021-01-01 00:04:20.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:04:21.0		40887517	Biruk Sancho	Biruk Sancho							true	false	false	false	2021-01-01 00:04:21.0	2021-01-01 00:04:25.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887517	Biruk Sancho	Biruk Sancho							true	false	false	false	2021-01-01 00:04:21.0	2021-01-01 00:04:25.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:04:32.0		40887518	James Oladiran	James Oladiran							true	false	false	false	2021-01-01 00:04:32.0	2021-01-01 00:04:35.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887518	James Oladiran	James Oladiran							true	false	false	false	2021-01-01 00:04:32.0	2021-01-01 00:04:35.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:04:41.0		40887519	Sapudin	Sapudin							false	true	false	false	2021-01-01 00:04:41.0	2021-01-01 00:04:42.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887519	Sapudin	Sapudin							false	true	false	false	2021-01-01 00:04:41.0	2021-01-01 00:04:42.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	alterblocks	2021-01-01 00:04:47.0		3516226	Maxim	Maxim			abusefilter,sysop,bureaucrat	abusefilter,bureaucrat,checkuser,oversight,sysop			true	false	false	false	2007-02-10 15:07:50.0	2007-02-10 15:07:50.0	2007-02-10 15:11:09.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	33656264	Luxofluxo	Luxofluxo			extendedconfirmed	extendedconfirmed			true	false	false	false	2018-05-01 00:46:02.0	2018-05-01 00:46:03.0	2018-05-01 01:51:56.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:04:59.0		40887520	Aminorbender	Aminorbender							true	false	false	false	2021-01-01 00:04:59.0	2021-01-01 00:05:00.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887520	Aminorbender	Aminorbender							true	false	false	false	2021-01-01 00:04:59.0	2021-01-01 00:05:00.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:05:07.0		40887521	Drew P Bahls	Drew P Bahls							true	false	false	false	2021-01-01 00:05:07.0	2021-01-01 00:05:09.0	2021-01-01 00:08:16.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887521	Drew P Bahls	Drew P Bahls							true	false	false	false	2021-01-01 00:05:07.0	2021-01-01 00:05:09.0	2021-01-01 00:08:16.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:05:22.0		40887522	Eliane isma	Eliane isma							true	false	false	false	2021-01-01 00:05:22.0	2021-01-01 00:05:23.0	2021-01-01 01:28:50.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887522	Eliane isma	Eliane isma							true	false	false	false	2021-01-01 00:05:22.0	2021-01-01 00:05:23.0	2021-01-01 01:28:50.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:05:28.0		40887523	Ibmok	Ibmok							true	false	false	false	2021-01-01 00:05:28.0	2021-01-01 00:05:30.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887523	Ibmok	Ibmok							true	false	false	false	2021-01-01 00:05:28.0	2021-01-01 00:05:30.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:06:13.0		40887524	Tala Aljamal	Tala Aljamal							true	false	false	false	2021-01-01 00:06:13.0	2021-01-01 00:06:15.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887524	Tala Aljamal	Tala Aljamal							true	false	false	false	2021-01-01 00:06:13.0	2021-01-01 00:06:15.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:06:13.0		40887525	Oneforgetfulbug	Oneforgetfulbug							true	false	false	false	2021-01-01 00:06:13.0	2021-01-01 00:06:15.0	2021-01-01 00:35:07.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887525	Oneforgetfulbug	Oneforgetfulbug							true	false	false	false	2021-01-01 00:06:13.0	2021-01-01 00:06:15.0	2021-01-01 00:35:07.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:07:08.0		40887526	Award55	Award55							true	false	false	false	2021-01-01 00:07:08.0	2021-01-01 00:07:10.0	2021-01-01 00:08:46.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887526	Award55	Award55							true	false	false	false	2021-01-01 00:07:08.0	2021-01-01 00:07:10.0	2021-01-01 00:08:46.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:07:30.0		40887527	Snpeter	Snpeter							false	true	false	false	2021-01-01 00:07:30.0	2021-01-01 00:07:31.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887527	Snpeter	Snpeter							false	true	false	false	2021-01-01 00:07:30.0	2021-01-01 00:07:31.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:07:55.0		40887528	DenisCiumbargi	DenisCiumbargi							true	false	false	false	2021-01-01 00:07:55.0	2021-01-01 00:07:57.0	2021-01-01 00:11:31.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887528	DenisCiumbargi	DenisCiumbargi							true	false	false	false	2021-01-01 00:07:55.0	2021-01-01 00:07:57.0	2021-01-01 00:11:31.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:08:51.0		40887529	Stineundfrido	Stineundfrido							false	true	false	false	2021-01-01 00:08:51.0	2021-01-01 00:08:51.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887529	Stineundfrido	Stineundfrido							false	true	false	false	2021-01-01 00:08:51.0	2021-01-01 00:08:51.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:08:54.0		40887530	ZachZeb	ZachZeb							true	false	false	false	2021-01-01 00:08:54.0	2021-01-01 00:08:56.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887530	ZachZeb	ZachZeb							true	false	false	false	2021-01-01 00:08:54.0	2021-01-01 00:08:56.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:10:23.0		40887531	Dierom	Dierom							false	true	false	false	2021-01-01 00:10:23.0	2021-01-01 00:10:24.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887531	Dierom	Dierom							false	true	false	false	2021-01-01 00:10:23.0	2021-01-01 00:10:24.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:11:21.0		40887532	NormKarlin	NormKarlin							true	false	false	false	2021-01-01 00:11:21.0	2021-01-01 00:11:24.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887532	NormKarlin	NormKarlin							true	false	false	false	2021-01-01 00:11:21.0	2021-01-01 00:11:24.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:11:25.0		40887533	Sinizaro7876	Sinizaro7876							true	false	false	false	2021-01-01 00:11:25.0	2021-01-01 00:11:27.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887533	Sinizaro7876	Sinizaro7876							true	false	false	false	2021-01-01 00:11:25.0	2021-01-01 00:11:27.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:11:31.0		40887534	Ricosjunie	Ricosjunie							true	false	false	false	2021-01-01 00:11:31.0	2021-01-01 00:11:32.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887534	Ricosjunie	Ricosjunie							true	false	false	false	2021-01-01 00:11:31.0	2021-01-01 00:11:32.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:11:55.0		40887535	ExoticButtersYT	ExoticButtersYT							true	false	false	false	2021-01-01 00:11:55.0	2021-01-01 00:11:57.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887535	ExoticButtersYT	ExoticButtersYT							true	false	false	false	2021-01-01 00:11:55.0	2021-01-01 00:11:57.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:12:13.0		40887536	Semyorka	Semyorka							true	false	false	false	2021-01-01 00:12:13.0	2021-01-01 00:12:20.0	2021-01-01 01:20:21.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887536	Semyorka	Semyorka							true	false	false	false	2021-01-01 00:12:13.0	2021-01-01 00:12:20.0	2021-01-01 01:20:21.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:12:28.0		40887537	Anamorf	Anamorf							false	true	false	false	2021-01-01 00:12:28.0	2021-01-01 00:12:28.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887537	Anamorf	Anamorf							false	true	false	false	2021-01-01 00:12:28.0	2021-01-01 00:12:28.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:12:40.0		40887538	Bonbon Fazbear	Bonbon Fazbear							true	false	false	false	2021-01-01 00:12:40.0	2021-01-01 00:12:41.0	2021-01-01 00:15:22.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887538	Bonbon Fazbear	Bonbon Fazbear							true	false	false	false	2021-01-01 00:12:40.0	2021-01-01 00:12:41.0	2021-01-01 00:15:22.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:12:53.0		40887539	Najeramichael	Najeramichael							true	false	false	false	2021-01-01 00:12:53.0	2021-01-01 00:12:55.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887539	Najeramichael	Najeramichael							true	false	false	false	2021-01-01 00:12:53.0	2021-01-01 00:12:55.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:12:55.0		40887540	Fp Jr12	Fp Jr12							true	false	false	false	2021-01-01 00:12:55.0	2021-01-01 00:12:56.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887540	Fp Jr12	Fp Jr12							true	false	false	false	2021-01-01 00:12:55.0	2021-01-01 00:12:56.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:13:07.0		40887541	Lejeanmi	Lejeanmi							true	false	false	false	2021-01-01 00:13:07.0	2021-01-01 00:13:09.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887541	Lejeanmi	Lejeanmi							true	false	false	false	2021-01-01 00:13:07.0	2021-01-01 00:13:09.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:13:12.0		40887542	Fyrgirl1	Fyrgirl1							true	false	false	false	2021-01-01 00:13:12.0	2021-01-01 00:13:16.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887542	Fyrgirl1	Fyrgirl1							true	false	false	false	2021-01-01 00:13:12.0	2021-01-01 00:13:16.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:13:34.0		40887543	Karim675784	Karim675784							true	false	false	false	2021-01-01 00:13:34.0	2021-01-01 00:13:35.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887543	Karim675784	Karim675784							true	false	false	false	2021-01-01 00:13:34.0	2021-01-01 00:13:35.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:14:21.0		40887544	Shadowmyth1004	Shadowmyth1004							true	false	false	false	2021-01-01 00:14:21.0	2021-01-01 00:14:22.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887544	Shadowmyth1004	Shadowmyth1004							true	false	false	false	2021-01-01 00:14:21.0	2021-01-01 00:14:22.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:14:23.0		40887545	Joey Lamarh	Joey Lamarh							true	false	false	false	2021-01-01 00:14:23.0	2021-01-01 00:14:24.0	2021-01-01 00:39:43.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887545	Joey Lamarh	Joey Lamarh							true	false	false	false	2021-01-01 00:14:23.0	2021-01-01 00:14:24.0	2021-01-01 00:39:43.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:15:18.0		40887546	Veronika Mikkonen	Veronika Mikkonen							false	true	false	false	2021-01-01 00:15:18.0	2021-01-01 00:15:18.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887546	Veronika Mikkonen	Veronika Mikkonen							false	true	false	false	2021-01-01 00:15:18.0	2021-01-01 00:15:18.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:16:10.0		40887547	BRIDCON	BRIDCON							true	false	false	false	2021-01-01 00:16:10.0	2021-01-01 00:16:13.0	2021-01-01 00:27:37.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887547	BRIDCON	BRIDCON							true	false	false	false	2021-01-01 00:16:10.0	2021-01-01 00:16:13.0	2021-01-01 00:27:37.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:16:27.0		40887548	87joshuachanning1987	87joshuachanning1987							true	false	false	false	2021-01-01 00:16:27.0	2021-01-01 00:16:29.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887548	87joshuachanning1987	87joshuachanning1987							true	false	false	false	2021-01-01 00:16:27.0	2021-01-01 00:16:29.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:16:35.0		40887549	Oasis cactar	Oasis cactar							true	false	false	false	2021-01-01 00:16:35.0	2021-01-01 00:16:36.0	2021-01-01 00:27:37.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887549	Oasis cactar	Oasis cactar							true	false	false	false	2021-01-01 00:16:35.0	2021-01-01 00:16:36.0	2021-01-01 00:27:37.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:17:20.0		40887550	Tthorn10	Tthorn10							true	false	false	false	2021-01-01 00:17:20.0	2021-01-01 00:17:22.0	2021-01-01 00:23:39.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887550	Tthorn10	Tthorn10							true	false	false	false	2021-01-01 00:17:20.0	2021-01-01 00:17:22.0	2021-01-01 00:23:39.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:17:22.0		40887551	Haricp13	Haricp13							true	false	false	false	2021-01-01 00:17:22.0	2021-01-01 00:17:24.0	2021-01-01 00:22:47.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887551	Haricp13	Haricp13							true	false	false	false	2021-01-01 00:17:22.0	2021-01-01 00:17:24.0	2021-01-01 00:22:47.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:17:32.0		40887552	Unicorngrace	Unicorngrace							true	false	false	false	2021-01-01 00:17:32.0	2021-01-01 00:17:34.0	2021-01-01 01:13:31.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887552	Unicorngrace	Unicorngrace							true	false	false	false	2021-01-01 00:17:32.0	2021-01-01 00:17:34.0	2021-01-01 01:13:31.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:18:03.0		40887553	Luckyroc96	Luckyroc96							false	true	false	false	2021-01-01 00:18:03.0	2021-01-01 00:18:03.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887553	Luckyroc96	Luckyroc96							false	true	false	false	2021-01-01 00:18:03.0	2021-01-01 00:18:03.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:18:20.0		40887554	Priscilaacost	Priscilaacost							true	false	false	false	2021-01-01 00:18:20.0	2021-01-01 00:18:21.0	2021-01-01 00:21:54.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887554	Priscilaacost	Priscilaacost							true	false	false	false	2021-01-01 00:18:20.0	2021-01-01 00:18:21.0	2021-01-01 00:21:54.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:18:25.0		40887555	Abdel Lahi Ali 03	Abdel Lahi Ali 03							true	false	false	false	2021-01-01 00:18:25.0	2021-01-01 00:18:29.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887555	Abdel Lahi Ali 03	Abdel Lahi Ali 03							true	false	false	false	2021-01-01 00:18:25.0	2021-01-01 00:18:29.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:18:53.0		40887556	Napkarian	Napkarian							true	false	false	false	2021-01-01 00:18:53.0	2021-01-01 00:18:54.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887556	Napkarian	Napkarian							true	false	false	false	2021-01-01 00:18:53.0	2021-01-01 00:18:54.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:19:12.0		40887557	NotablyDogmatic	NotablyDogmatic							true	false	false	false	2021-01-01 00:19:12.0	2021-01-01 00:19:13.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887557	NotablyDogmatic	NotablyDogmatic							true	false	false	false	2021-01-01 00:19:12.0	2021-01-01 00:19:13.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:19:23.0		40887558	Hungnhu99	Hungnhu99							true	false	false	false	2021-01-01 00:19:23.0	2021-01-01 00:19:24.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887558	Hungnhu99	Hungnhu99							true	false	false	false	2021-01-01 00:19:23.0	2021-01-01 00:19:24.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:19:51.0		40887559	Yanone	Yanone							true	false	false	false	2021-01-01 00:19:51.0	2021-01-01 00:19:52.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887559	Yanone	Yanone							true	false	false	false	2021-01-01 00:19:51.0	2021-01-01 00:19:52.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:20:53.0		40887560	Fawn in the Grass	Fawn in the Grass							true	false	false	false	2021-01-01 00:20:53.0	2021-01-01 00:20:54.0	2021-01-01 00:27:08.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887560	Fawn in the Grass	Fawn in the Grass							true	false	false	false	2021-01-01 00:20:53.0	2021-01-01 00:20:54.0	2021-01-01 00:27:08.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:21:10.0		40887561	Senhoramatronic	Senhoramatronic							true	false	false	false	2021-01-01 00:21:10.0	2021-01-01 00:21:12.0	2021-01-01 00:22:05.0	\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887561	Senhoramatronic	Senhoramatronic							true	false	false	false	2021-01-01 00:21:10.0	2021-01-01 00:21:12.0	2021-01-01 00:22:05.0	\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:22:41.0		40887562	NotaPrude	NotaPrude							true	false	false	false	2021-01-01 00:22:41.0	2021-01-01 00:22:43.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887562	NotaPrude	NotaPrude							true	false	false	false	2021-01-01 00:22:41.0	2021-01-01 00:22:43.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:23:58.0		40887563	Ernesto Langrock	Ernesto Langrock							false	true	false	false	2021-01-01 00:23:58.0	2021-01-01 00:23:59.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887563	Ernesto Langrock	Ernesto Langrock							false	true	false	false	2021-01-01 00:23:58.0	2021-01-01 00:23:59.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	user	create	2021-01-01 00:24:27.0		40887564	TxBison	TxBison							true	false	false	false	2021-01-01 00:24:27.0	2021-01-01 00:24:29.0		\N	\N	\N			\N	\N	\N	\N	\N	\N			\N	\N	40887564	TxBison	TxBison							true	false	false	false	2021-01-01 00:24:27.0	2021-01-01 00:24:29.0		\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
