\N	\N	\N	0	0	0
\N	\N	18630127	0	0	2
\N	\N	22922645	0	0	1
\N	\N	34581532	0	0	1
\N	\N	35293797	0	0	2
\N	\N	36606188	0	0	1
\N	\N	36787850	0	0	1
\N	\N	39856747	0	0	1
\N	\N	40147117	0	0	1
\N	\N	40887501	0	0	1
\N	\N	40887506	0	0	1
\N	\N	40887507	0	0	1
\N	\N	40887509	0	0	1
\N	\N	40887510	0	0	1
\N	\N	40887511	0	0	1
\N	\N	40887512	0	0	1
\N	\N	40887513	0	0	1
\N	\N	40887514	0	0	1
\N	\N	40887515	0	0	1
\N	\N	40887516	0	0	1
\N	\N	40887517	0	0	1
\N	\N	40887518	0	0	1
\N	\N	40887519	0	0	1
\N	\N	40887520	0	0	1
\N	\N	40887521	0	0	1
\N	\N	40887522	0	0	1
\N	\N	40887523	0	0	1
\N	\N	40887524	0	0	1
\N	\N	40887525	0	0	1
\N	\N	40887526	0	0	1
\N	\N	40887527	0	0	1
\N	\N	40887528	0	0	1
\N	\N	40887529	0	0	1
\N	\N	40887530	0	0	1
\N	\N	40887531	0	0	1
\N	\N	40887532	0	0	1
\N	\N	40887533	0	0	1
\N	\N	40887534	0	0	1
\N	\N	40887535	0	0	1
\N	\N	40887536	0	0	1
\N	\N	40887537	0	0	1
\N	\N	40887538	0	0	1
\N	\N	40887539	0	0	1
\N	\N	40887540	0	0	1
\N	\N	40887541	0	0	1
\N	\N	40887542	0	0	1
\N	\N	40887543	0	0	1
\N	\N	40887544	0	0	1
\N	\N	40887545	0	0	1
\N	\N	40887546	0	0	1
\N	\N	40887547	0	0	1
\N	\N	40887548	0	0	1
\N	\N	40887549	0	0	1
\N	\N	40887550	0	0	1
\N	\N	40887551	0	0	1
\N	\N	40887552	0	0	1
\N	\N	40887553	0	0	1
\N	\N	40887554	0	0	1
\N	\N	40887555	0	0	1
\N	\N	40887556	0	0	1
\N	\N	40887557	0	0	1
\N	\N	40887558	0	0	1
\N	\N	40887559	0	0	1
\N	\N	40887560	0	0	1
\N	\N	40887561	0	0	1
\N	\N	40887562	0	0	1
\N	\N	40887563	0	0	1
\N	\N	40887564	0	0	1
\N	\N	40887565	0	0	1
\N	\N	40887566	0	0	1
\N	\N	40887567	0	0	1
\N	\N	40887568	0	0	1
\N	\N	40887569	0	0	1
\N	\N	40887570	0	0	1
\N	\N	40887571	0	0	1
\N	\N	40887572	0	0	1
\N	\N	40887573	0	0	1
\N	\N	40887574	0	0	1
\N	\N	40887575	0	0	1
\N	\N	40887576	0	0	1
\N	\N	40887577	0	0	1
\N	\N	40887578	0	0	1
\N	\N	40887579	0	0	1
\N	\N	40887580	0	0	1
\N	\N	40887581	0	0	1
\N	\N	40887582	0	0	1
\N	\N	40887583	0	0	1
\N	\N	40887584	0	0	1
\N	\N	40887585	0	0	1
\N	\N	40887586	0	0	1
\N	\N	40887587	0	0	1
\N	\N	40887588	0	0	1
\N	\N	40887589	0	0	1
\N	\N	40887590	0	0	1
\N	\N	40887591	0	0	1
\N	\N	40887592	0	0	1
\N	\N	40887593	0	0	1
\N	\N	40887594	0	0	1
\N	\N	40887595	0	0	1
\N	\N	40887596	0	0	1
\N	\N	40887597	0	0	1
\N	\N	40887598	0	0	1
\N	\N	40887599	0	0	1
\N	\N	40887600	0	0	1
\N	\N	40887601	0	0	1
\N	\N	40887602	0	0	1
\N	\N	40887603	0	0	1
\N	\N	40887604	0	0	1
\N	\N	40887605	0	0	1
\N	\N	40887606	0	0	1
\N	\N	40887607	0	0	1
\N	\N	40887608	0	0	1
\N	\N	40887609	0	0	1
\N	\N	40887610	0	0	1
\N	\N	40887611	0	0	1
\N	\N	40887612	0	0	1
\N	\N	40887613	0	0	1
\N	\N	40887614	0	0	1
\N	\N	40887615	0	0	1
\N	\N	40887616	0	0	1
\N	\N	40887617	0	0	1
\N	\N	40887618	0	0	1
\N	\N	40887619	0	0	1
\N	\N	40887620	0	0	1
\N	\N	40887621	0	0	1
\N	\N	40887622	0	0	1
\N	\N	40887623	0	0	1
\N	\N	40887624	0	0	1
\N	\N	40887625	0	0	1
\N	\N	40887626	0	0	1
\N	\N	40887627	0	0	1
\N	\N	40887628	0	0	1
\N	\N	40887629	0	0	1
\N	\N	40887630	0	0	1
\N	\N	40887631	0	0	1
