\N	4174332	5798	0	1	1
\N	8064171	5798	0	1	1
\N	8651431	5798	0	1	1
\N	66079305	24902	0	1	1
\N	21097533	42630	0	1	1
\N	21111948	42630	0	1	1
\N	59884270	82697	0	1	1
\N	62562243	82697	0	1	1
\N	66238201	85402	0	1	1
\N	66248873	85402	0	1	1
\N	62711397	96751	0	1	1
\N	169412	96897	0	2	2
\N	169440	96897	0	2	2
\N	35749397	96897	0	2	2
\N	26936	119438	0	1	1
\N	752246	119438	0	1	1
\N	752343	119438	0	1	1
\N	6116724	119438	0	1	1
\N	8721744	119438	0	1	1
\N	8737200	119438	0	1	1
\N	28034817	119438	0	1	1
\N	28043377	119438	0	1	1
\N	28043379	119438	0	1	1
\N	41894052	119438	0	1	1
\N	53646105	119438	0	1	1
\N	65183839	119438	0	2	2
\N	65458785	119438	0	1	1
\N	1091150	121745	0	1	1
\N	26902026	121745	0	1	1
\N	62709610	121745	0	2	2
\N	66255088	135518	0	1	1
\N	1650388	160367	0	2	2
\N	2674210	160367	0	2	2
\N	2849117	160367	0	2	2
\N	3159859	160367	0	2	2
\N	3579487	160367	0	2	2
\N	8708508	160367	0	2	2
\N	13925079	160367	0	2	2
\N	14259110	160367	0	1	1
\N	14365247	160367	0	2	2
\N	14982181	160367	0	2	2
\N	14982196	160367	0	2	2
\N	20913726	160367	0	2	2
\N	25655639	160367	0	2	2
\N	30270349	160367	0	2	2
\N	34243557	160367	0	2	2
\N	41519523	160367	0	2	2
\N	41519540	160367	0	2	2
\N	44910921	160367	0	2	2
\N	48972304	160367	0	2	2
\N	52750896	160367	0	2	2
\N	52750900	160367	0	2	2
\N	52750901	160367	0	2	2
\N	52750902	160367	0	2	2
\N	52750903	160367	0	2	2
\N	52750904	160367	0	2	2
\N	52750905	160367	0	2	2
\N	52750906	160367	0	2	2
\N	52750908	160367	0	2	2
\N	52750909	160367	0	2	2
\N	52750910	160367	0	2	2
\N	52750911	160367	0	2	2
\N	56190220	160367	0	2	2
\N	59542228	160367	0	2	2
\N	62713796	160367	0	1	1
\N	65196625	196446	0	1	1
\N	63785651	230800	0	1	1
\N	66256904	233334	0	1	1
\N	63503423	244263	0	1	1
\N	63780541	244263	0	1	1
\N	66253458	244263	0	1	1
\N	66029400	245519	0	1	1
\N	66029401	245519	0	1	1
\N	66029651	245519	0	1	1
\N	66029653	245519	0	1	1
\N	66226343	245519	0	1	1
\N	66226347	245519	0	1	1
\N	66239202	245519	0	1	1
\N	66239219	245519	0	1	1
\N	64796955	263707	0	2	2
\N	65915152	263707	0	2	2
\N	46231036	294180	0	1	1
\N	46231037	294180	0	1	1
\N	66240744	294180	0	1	1
\N	66248044	294180	0	1	1
\N	66248237	294180	0	1	1
\N	59872280	295294	0	1	1
\N	63885319	318807	0	1	1
\N	64690995	318807	0	1	1
\N	66250062	359256	0	1	1
\N	66253519	442169	0	1	1
\N	41269645	486612	0	1	1
\N	41270884	486612	0	1	1
\N	66214941	486612	0	1	1
\N	66214951	486612	0	1	1
\N	58786884	494861	0	1	1
\N	58787948	494861	0	1	1
\N	66253842	494861	0	1	1
