997592994	66256135	\N	1	1	0
997593100	66256135	\N	1	1	0
997593208	66256135	\N	1	1	0
997610104	66256953	\N	1	1	0
997610174	66256953	\N	1	1	0
997618255	14259110	160367	1	1	1
997618292	14365247	160367	1	1	1
997619516	14365247	160367	1	1	1
997575574	63885319	318807	1	1	1
997625875	66254694	2895456	1	1	1
997622227	66257491	26398660	1	1	1
997622651	66257491	26398660	1	1	1
997595247	66256169	30011325	1	1	1
997596468	66256169	30011325	1	1	1
997595571	66256282	30011325	1	1	1
997593035	66256135	34581532	1	1	1
997586446	23398056	35354423	1	1	1
997586483	23398056	35354423	1	1	1
997624109	64283857	35354423	1	1	1
997596239	66256303	36148677	1	1	1
997598712	66256425	38062138	1	1	1
997602033	66256425	38062138	1	1	1
997621280	66257491	39368978	1	1	1
997579379	66252845	40133352	1	1	1
997579486	66252845	40133352	1	1	1
997583116	66252845	40133352	1	1	1
997621996	66257491	40837962	1	1	1
997622598	66257491	40837962	1	1	1
997560915	66178757	40838714	1	1	1
997561809	66178757	40838714	1	1	1
997562632	66178757	40838714	1	1	1
997601827	66256425	40888804	1	1	1
997595227	66256169	40888815	1	1	1
997596412	66256169	40888815	1	1	1
997596455	66256169	40888815	1	1	1
997595555	66256282	40888815	1	1	1
