enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	44323504	Erie_Insurance_Group_(logo).png	Erie_Insurance_Group_(logo).png	6	false	6	false	\N	true	2014-11-07 00:56:34.0	2008-12-12 01:48:10.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	52628346	Aryannationsemblem.png	Aryannationsemblem.png	6	false	6	false	\N	true	2016-12-18 18:07:00.0	2016-12-18 18:07:00.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	65983902	Acra_database_security_suite_logo.svg	Acra_database_security_suite_logo.svg	6	false	6	false	\N	true	2020-12-01 09:41:09.0	2020-12-01 09:41:09.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	11205438	SpiderManNoMore.jpg	SpiderManNoMore.jpg	6	false	6	false	\N	true	2007-05-13 15:33:11.0	2007-05-13 15:33:11.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	14263839	Splitep.jpg	Splitep.jpg	6	false	6	false	\N	true	2007-11-15 21:44:41.0	2007-11-15 21:44:41.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	23994945	First_Midwest_Bancorp_Inc_Logo.jpg	First_Midwest_Bancorp_Inc_Logo.jpg	6	false	6	false	\N	true	2009-08-15 19:02:40.0	2009-08-15 19:02:40.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	31523948	Senzuri_Fight_Back.jpg	Senzuri_Fight_Back.jpg	6	false	6	false	\N	true	2011-04-17 16:15:05.0	2011-04-17 16:15:05.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	42214828	Chicago_Storm_soccer_logo.jpg	Chicago_Storm_soccer_logo.jpg	6	false	6	false	\N	true	2014-03-16 02:09:28.0	2014-03-16 02:09:28.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	65436321	Soul_II_Soul_logo.png	Soul_II_Soul_logo.png	6	false	6	false	\N	true	2020-09-27 21:20:31.0	2020-09-27 21:20:31.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	20720239	Reynolds_American_Logo.png	Reynolds_American_Logo.png	6	false	6	false	\N	true	2008-12-16 03:43:52.0	2008-12-16 03:43:52.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	29365845	CapitalSource-logo.gif	CapitalSource-logo.gif	6	false	6	false	\N	true	2010-10-26 21:36:30.0	2010-10-26 21:36:30.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	43719427	USS_Advanced_Basics_cover_art.jpg	USS_Advanced_Basics_cover_art.jpg	6	false	6	false	\N	true	2014-09-02 05:14:54.0	2014-09-02 05:14:54.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	66021533	2019_ACC_Women's_Emerging_Teams_Asia_Cup_logo.jpg	2019_ACC_Women's_Emerging_Teams_Asia_Cup_logo.jpg	6	false	6	false	\N	true	2020-12-05 17:48:17.0	2020-12-05 17:48:17.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	65983835	Themis_(software)_logo.svg	Themis_(software)_logo.svg	6	false	6	false	\N	true	2020-12-01 09:28:27.0	2020-12-01 09:28:27.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	62748169	Paskhas_Emblem.jpg	Paskhas_Emblem.jpg	6	false	6	false	\N	true	2020-01-05 07:31:39.0	2020-01-05 07:31:39.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	25575556	CHICAGO_STORM_OLD_LOGO.jpg	CHICAGO_STORM_OLD_LOGO.jpg	6	false	6	false	\N	true	2009-12-27 20:06:26.0	2009-12-27 20:06:26.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	38004263	Boots_of_Hell.jpg	Boots_of_Hell.jpg	6	false	6	false	\N	true	2012-12-23 00:16:35.0	2012-12-23 00:16:35.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	65267121	Peach_of_Immortality_-_"Jehovah"_My_Black_Ass-R.E.M._Is_Air_Supply!.jpg	Peach_of_Immortality_-_"Jehovah"_My_Black_Ass-R.E.M._Is_Air_Supply!.jpg	6	false	6	false	\N	true	2020-09-09 07:51:35.0	2020-09-09 07:51:35.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	22310284	Welding_the_c.jpg	Welding_the_c.jpg	6	false	6	false	\N	true	2009-04-06 23:12:58.0	2009-04-06 23:12:58.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	66155053	2020ABSCBNChristmasSpecialLogo.jpg	2020ABSCBNChristmasSpecialLogo.jpg	6	false	6	false	\N	true	2020-12-20 11:15:48.0	2020-12-20 11:15:48.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
enwiki	page	delete	2021-01-01 00:00:01.0		4842600	Explicit	Explicit			sysop	sysop			true	false	false	false	2007-07-11 22:38:49.0	2007-07-11 22:38:49.0	2007-07-11 22:51:39.0	\N	\N	6170013	Knightalone.jpg	Knightalone.jpg	6	false	6	false	\N	true	2007-09-25 16:28:42.0	2006-07-29 14:03:46.0	\N	\N	\N									\N	\N	\N	\N				\N	\N	\N		\N	\N	\N				\N	\N	\N	\N	\N	\N	\N	\N
