2008_United_States_presidential_election	2004_United_States_presidential_election	84280	1.0	1.0
COVID-19_pandemic_in_the_United_States	Statistics_of_the_COVID-19_pandemic_in_the_United_States	84177	1.0	1.0
UFC_on_ESPN:_Hermansson_vs._Vettori	UFC_256	84030	1.0	1.0
BTS	RM_(rapper)	84001	1.0	1.0
Elliot_Page	Transgender	83888	1.0	1.0
Harold_Macmillan	Alec_Douglas-Home	83524	1.0	1.0
Eugene_Levy	Sarah_Levy	83505	1.0	1.0
BTS	Jungkook	83500	1.0	1.0
Margaret_Thatcher	John_Major	83289	1.0	1.0
George_IV	George_III	83055	1.0	1.0
Star_Wars:_The_Clone_Wars_(2008_TV_series)	List_of_Star_Wars:_The_Clone_Wars_episodes	82998	1.0	1.0
2020_United_States_presidential_election	2024_United_States_presidential_election	82928	1.0	1.0
Keanu_Reeves	Keanu_Reeves_filmography	82737	1.0	1.0
2020_United_States_presidential_election	2020_United_States_presidential_election_in_Georgia	82485	1.0	1.0
BTS	Suga_(rapper)	81978	1.0	1.0
Anne,_Queen_of_Great_Britain	George_I_of_Great_Britain	81840	1.0	1.0
Main_Page	Tigray_conflict	81721	1.0	1.0
Catherine_O'Hara	Bo_Welch	81531	1.0	1.0
Marvel_Cinematic_Universe	Marvel_Cinematic_Universe:_Phase_Four	81486	1.0	1.0
Shameless_(American_TV_series)	List_of_Shameless_(American_TV_series)_episodes	81303	1.0	1.0
Prince_Edward,_Earl_of_Wessex	James,_Viscount_Severn	81275	1.0	1.0
Attack_on_Titan_(TV_series)	List_of_Attack_on_Titan_episodes	81272	1.0	1.0
The_Mandalorian	Chapter_13:_The_Jedi	81092	1.0	1.0
Gilligan's_Island	Alan_Hale_Jr.	81088	1.0	1.0
Paul_Hollywood	Marcela_Valladolid	80951	1.0	1.0
Annie_Murphy	Menno_Versteeg	80854	1.0	1.0
List_of_UFC_events	UFC_Fight_Night:_Thompson_vs._Neal	80737	1.0	1.0
Wonder_Woman_1984	Wonder_Woman_(2017_film)	80669	1.0	1.0
Tiny_Pretty_Things	Brennan_Clost	80596	1.0	1.0
William_IV	George_IV	80503	1.0	1.0
1996_United_States_presidential_election	1992_United_States_presidential_election	80249	1.0	1.0
Kate_Mara	Jamie_Bell	80159	1.0	1.0
UFC_Fight_Night_185	UFC_257	80109	1.0	1.0
Soul_(2020_film)	Graham_Norton	79784	1.0	1.0
Lucifer_(TV_series)	List_of_Lucifer_episodes	79628	1.0	1.0
BTS	V_(singer)	79622	1.0	1.0
Gilligan's_Island	Natalie_Schafer	79458	1.0	1.0
List_of_UFC_events	UFC_256	79415	1.0	1.0
A_Christmas_Story	Melinda_Dillon	79249	1.0	1.0
Judy_Garland	Lorna_Luft	79205	1.0	1.0
Tenet_(film)	Christopher_Nolan	79006	1.0	1.0
Gilligan's_Island	Jim_Backus	78989	1.0	1.0
Johnny_Depp	Johnny_Depp_filmography	78839	1.0	1.0
George_II_of_Great_Britain	George_III	78790	1.0	1.0
Sweet_Home_(TV_series)	Lee_Si-young	78727	1.0	1.0
Gilligan's_Island	Russell_Johnson	78542	1.0	1.0
Diana,_Princess_of_Wales	Death_of_Diana,_Princess_of_Wales	78508	1.0	1.0
Mariah_Carey	Tommy_Mottola	78409	1.0	1.0
Virgin_River_(TV_series)	Martin_Henderson	78404	1.0	1.0
Main_Page	2020_Indian_farmers'_protest	78387	1.0	1.0
Elliot_Page	Kitty_Pryde	78318	1.0	1.0
Denzel_Washington	Denzel_Washington_on_screen_and_stage	78205	1.0	1.0
George_Clooney	Talia_Balsam	78018	1.0	1.0
Nicole_Kidman	Keith_Urban	77783	1.0	1.0
A_Christmas_Story	Darren_McGavin	77750	1.0	1.0
Premier_League	2020–21_Premier_League	77635	1.0	1.0
Antony_Armstrong-Jones,_1st_Earl_of_Snowdon	Princess_Margaret,_Countess_of_Snowdon	77571	1.0	1.0
The_Crown_(TV_series)	Vanessa_Kirby	77541	1.0	1.0
Princess_Margaret,_Countess_of_Snowdon	Elizabeth_II	77386	1.0	1.0
