Dick_Van_Dyke	9.8
Helen_Hunt	9.79
Edward_VII	9.77
Ann-Margret	9.76
Elizabeth_Banks	9.76
Charlie_McDowell	9.74
Promising_Young_Woman	9.72
John_Quincy_Adams	9.71
James_Gandolfini	9.7
Beyoncé	9.69
Sarah_Jessica_Parker	9.63
Rob_Schneider	9.63
Albus_Dumbledore	9.62
Hope_(2013_film)	9.6
Drew_Barrymore	9.52
Winx_Club	9.49
2014_Formula_One_World_Championship	9.48
Prince_Philip,_Duke_of_Edinburgh	9.47
Troye_Sivan	9.47
Elizabeth_Berkley	9.47
Knowing_Bros	9.46
Darth_Vader	9.46
Diana_Rigg	9.46
1992_Indian_stock_market_scam	9.45
Loki_(TV_series)	9.38
Amy_Adams	9.37
Arjun_Kapoor	9.36
Line_of_Duty	9.34
Georg_von_Trapp	9.34
Rob_McElhenney	9.34
Oasis_(band)	9.33
The_Godfather_Part_II	9.33
Monaco	9.33
Ludwig_Göransson	9.32
Brandon_Sanderson	9.31
2020–21_UEFA_Champions_League	9.3
Tim_Curry	9.26
Robert_F._Kennedy_Jr.	9.24
Carry_On_(franchise)	9.23
Michael_Biehn	9.21
Murder_of_Bobbie_Jo_Stinnett	9.19
Tamera_Mowry	9.18
Gilmore_Girls	9.18
How_the_Grinch_Stole_Christmas_(2000_film)	9.18
Lostprophets	9.14
Harvey_Weinstein	9.14
The_Santa_Clause_2	9.13
Grandmaster_(chess)	9.13
Key_&_Peele	9.13
Bigg_Boss_(Tamil_TV_series)	9.11
Home_Alone_(franchise)	9.11
Rachael_Leigh_Cook	9.1
2018_NBA_draft	9.1
Tim_Burton	9.04
Jonas_Brothers	9.04
2024_Summer_Olympics	9.02
Carl_XVI_Gustaf	9.01
Killing_Eve	9.0
Millard_Fillmore	8.96
Home_Alone_3	8.94
Ocean's_8	8.92
Howard_Stern	8.91
Deontay_Wilder	8.91
The_Last_of_Us	8.86
The_Game_Awards_2019	8.85
Shang-Chi_and_the_Legend_of_the_Ten_Rings	8.84
ICC_World_Test_Championship	8.82
Nobody_(film)	8.82
James_Earl_Jones	8.81
2020_Kerala_local_body_elections	8.78
Frances_McDormand	8.76
Theranos	8.76
2020_FIFA_Club_World_Cup	8.73
Shinee	8.73
Anderson_Cooper	8.72
Kevin_Stefanski	8.71
Antim:_The_Final_Truth	8.71
Govinda_(actor)	8.67
Ahmadiyya_Caliphate	8.67
Mariah_Carey	8.65
Jodie_Foster	8.63
JoJo_Fletcher	8.63
Gianni_Versace	8.62
Macaulay_Culkin	8.61
Doctor_Strange_in_the_Multiverse_of_Madness	8.59
Justin_Timberlake	8.58
Burj_Khalifa	8.56
Amy_Sedaris	8.54
Skylines_(film)	8.53
F._Scott_Fitzgerald	8.53
Harry_Shum_Jr.	8.51
Edward_the_Elder	8.5
Tim_Matheson	8.49
Chris_Pratt	8.49
Morgan_Freeman	8.49
Freddie_Mercury	8.46
Keanu_Reeves	8.44
1960_United_States_presidential_election	8.44
Allu–Konidela_family	8.42
Dimple_Kapadia	8.41
Phillip_Hughes	8.41
Kristoffer_Polaha	8.39
Manson_Family	8.39
NCIS_(TV_series)	8.38
Rose_Island_(film)	8.37
M._Night_Shyamalan	8.37
Skyline_(2010_film)	8.36
Rosemary_Clooney	8.35
Enhypen	8.35
American_Dad!	8.34
Lindsey_Vonn	8.33
Grease_(film)	8.33
1912_United_States_presidential_election	8.31
Melora_Hardin	8.28
Noah_Galvin	8.23
Epistemology	8.21
John_Bowes-Lyon	8.21
Bruce_Springsteen	8.19
WWE_Championship	8.17
Brock_Lesnar	8.16
Scientific_method	8.12
The_Grand_Tour	8.12
Harald_V_of_Norway	8.1
Samurai_Cop	8.09
Liam_Neeson	8.08
Bee_Gees	8.0
Akihito	7.98
2018_NFL_Draft	7.95
Ian_McKellen	7.94
Shirley_Temple	7.9
Ana_de_Armas	7.89
Chicago_Fire_(TV_series)	7.86
Andy_Ruiz_Jr.	7.86
Anthony_Joshua	7.85
Will_Smith	7.83
Sara_Ali_Khan	7.83
HBO_Max	7.82
Rebecca_Luker	7.8
Avengers:_Endgame	7.78
Ken_Miles	7.78
Jennifer_Grey	7.77
Columbine_High_School_massacre	7.75
Leslie_West	7.75
Gina_Carano	7.74
Dash_&_Lily	7.72
AC/DC	7.72
Dallas_Buyers_Club	7.71
Home_Alone_(upcoming_film)	7.69
Kate_McKinnon	7.68
Kat_Von_D	7.66
Naya_Rivera	7.65
Salman_Khan_filmography	7.65
List_of_The_Masked_Singer_(American_TV_series)_episodes	7.65
Busy_Philipps	7.64
The_Serpent_(TV_series)	7.62
Selena:_The_Series	7.62
King_Von	7.61
List_of_Marvel_Cinematic_Universe_television_series	7.6
Edward_the_Confessor	7.59
1964_United_States_presidential_election	7.59
Kung_Fu_Panda	7.59
Nia_Long	7.58
Science	7.57
Paul_Hogan	7.56
Adam_Sandler	7.56
Clarice_(TV_series)	7.55
Chester_Bennington	7.52
Sean_Hannity	7.52
Hell's_Kitchen_(American_TV_series)	7.5
Chapter_10:_The_Passenger	7.49
Indian_Super_League	7.47
Sophie,_Countess_of_Wessex	7.47
Billy_Crudup	7.47
Saved_by_the_Bell_(2020_TV_series)	7.47
Hirohito	7.46
Ursula_von_der_Leyen	7.45
Charles_Manson	7.44
