NetScout_Systems	NASDAQ	15534	2	250.55	NetScout_Systems	1.0	1.0
Chitty_Chitty_Bang_Bang	Dick_Van_Dyke	15450	2	249.19	Chitty_Chitty_Bang_Bang	1.0	1.0
Winston_Churchill	Neville_Chamberlain	22220	3	238.92	Winston_Churchill	1.0	1.0
Winston_Churchill	Elizabeth_II	21742	3	233.78	Winston_Churchill	1.0	1.0
Luke_Letlow	Ralph_Abraham_(politician)	21507	3	231.26	Luke_Letlow	1.0	1.0
Chunky_Pandey	Ananya_Panday	34138	5	220.25	Chunky_Pandey	1.0	1.0
Winston_Churchill	George_VI	20314	3	218.43	Winston_Churchill	1.0	1.0
Muhammad	Muhammad's_children	20057	3	215.67	Muhammad	1.0	1.0
George_W._Bush	George_H._W._Bush	26740	4	215.65	George_W._Bush	1.0	1.0
Boris_Johnson	Theresa_May	26636	4	214.81	Boris_Johnson	1.0	1.0
Winston_Churchill	Sarah_Churchill_(actress)	19956	3	214.58	Winston_Churchill	1.0	1.0
Dmitry_Mazepin	Uralchem	26460	4	213.39	Dmitry_Mazepin	1.0	1.0
Marcus_Aurelius	Commodus	26070	4	210.24	Marcus_Aurelius	1.0	1.0
Boris_Johnson	Stanley_Johnson_(writer)	25845	4	208.43	Boris_Johnson	1.0	1.0
Ginger_Grant	Tina_Louise	18646	3	200.49	Ginger_Grant	1.0	1.0
Elliot_Page	Emma_Portner	1049110	170	199.07	Elliot_Page	1.0	1.0
Ronald_Reagan	Jane_Wyman	18399	3	197.84	Ronald_Reagan	1.0	1.0
Luke_Letlow	Louisiana's_5th_congressional_district	18354	3	197.35	Luke_Letlow	1.0	1.0
Boris_Johnson	Carrie_Symonds	24299	4	195.96	Boris_Johnson	1.0	1.0
Boris_Johnson	Marina_Wheeler	24090	4	194.27	Boris_Johnson	1.0	1.0
Albert_Einstein	Einstein_family	30108	5	194.25	Albert_Einstein	1.0	1.0
2020_Bahrain_Grand_Prix	2020_Sakhir_Grand_Prix	17753	3	190.89	2020_Bahrain_Grand_Prix	1.0	1.0
