Disneyland_Hotel_(California)	0.9
Hotel_California_(2013_film)	0.31
Hotel_California_(Eagles_album)	0.25
Hotel_California_2020_Tour	0.21
Hotel_California_(Tyga_album)	0.13
Carlton_Hotel_(Atascadero,_California)	0.07
Hotel_California_(2008_film)	0.03
Hotel_California	0.03
