Maria_Roy	Hotel_California_(2013_film)	74	1.0	1.0
Hotel_California_(Eagles_album)	Joe_Vitale_(musician)	72	1.0	1.0
Joe_Walsh_discography	Hotel_California_(Eagles_album)	70	1.0	1.0
This_Year's_Model	Hotel_California	70	1.0	1.0
Hotel_California_(Eagles_album)	J._D._Souther	70	1.0	1.0
Hotel_California_(2013_film)	Maria_Roy	69	1.0	1.0
Live_from_the_Forum_MMXVIII	Hotel_California	69	1.0	1.0
Concept_album	Hotel_California_(Eagles_album)	68	1.0	1.0
RIAA_certification	Hotel_California_(Eagles_album)	66	1.0	1.0
Hotel_California_(Eagles_album)	Criteria_Studios	65	1.0	1.0
Hotel_California_(Eagles_album)	Technical_Ecstasy	65	1.0	1.0
Hotel_California	History_of_the_Eagles	64	1.0	1.0
Pretty_Maids_All_in_a_Row	Hotel_California_(Eagles_album)	63	1.0	1.0
Disneyland_Hotel_(California)	Disney's_Paradise_Pier_Hotel	63	1.0	1.0
Wasted_Time	Hotel_California_(Eagles_album)	63	1.0	1.0
Hotel_California	Grammy_Award_for_Record_of_the_Year	62	1.0	1.0
Disneyland	Disneyland_Hotel_(California)	59	1.0	1.0
Hotel_California	Tiffany_&_Co.	58	1.0	1.0
Hotel_California	The_Royal_Scam	57	1.0	1.0
Andy_Gibb	Hotel_California_(Eagles_album)	56	1.0	1.0
Hotel_California_(Eagles_album)	Asylum_Records	55	1.0	1.0
Hotel_California	Bernie_Leadon	55	1.0	1.0
Hotel_California_2020_Tour	Vince_Gill	54	1.0	1.0
Farewell_1_Tour:_Live_from_Melbourne	Hotel_California	54	1.0	1.0
Hotel_California_(Eagles_album)	Record_Plant	52	1.0	1.0
Disneyland_Hotel_(California)	Disney's_Grand_Californian_Hotel_&_Spa	52	1.0	1.0
Honey_Rose	Hotel_California_(2013_film)	51	1.0	1.0
Hotel_California	Billboard_Hot_100	49	1.0	1.0
Hotel_California_(Tyga_album)	Dope_(Tyga_song)	48	1.0	1.0
Hotel_California_(Eagles_album)	One_of_These_Nights	48	1.0	1.0
Hotel_California_(Eagles_album)	Take_It_to_the_Limit_(Eagles_song)	48	1.0	1.0
Hotel_California_(Eagles_album)	Funk_49	46	1.0	1.0
Hotel_California	Hell_Freezes_Over	45	1.0	1.0
List_of_concept_albums	Hotel_California_(Eagles_album)	44	1.0	1.0
Hotel_California_(Eagles_album)	Take_It_Easy	44	1.0	1.0
Hotel_California_(Eagles_album)	Grammy_Award_for_Album_of_the_Year	44	1.0	1.0
Hotel_California_(2013_film)	Honey_Rose	43	1.0	1.0
Hotel_California_(2013_film)	Aparna_Nair	43	1.0	1.0
Stairway_to_Heaven	Hotel_California	42	1.0	1.0
Arlington_Hotel_(Santa_Barbara,_California)	Arthur_Burnett_Benton	42	1.0	1.0
Simon_Rex	Hotel_California_(2008_film)	42	1.0	1.0
Gipsy_Kings	Hotel_California	41	1.0	1.0
List_of_Billboard_200_number-one_albums_of_1977	Hotel_California_(Eagles_album)	41	1.0	1.0
Hotel_California	Steely_Dan	41	1.0	1.0
Ted_Jensen	Hotel_California_(Eagles_album)	41	1.0	1.0
Joju_George	Hotel_California_(2013_film)	41	1.0	1.0
Arlington_Hotel_(Santa_Barbara,_California)	Mission_Revival_architecture	41	1.0	1.0
Hotel_California_2020_Tour	Eagles_(band)	40	1.0	1.0
Frank_Ocean	Hotel_California	40	1.0	1.0
Hotel_California_(Tyga_album)	For_the_Road	40	1.0	1.0
Hotel_California	Long_Road_Out_of_Eden_Tour	39	1.0	1.0
Record_Plant	Hotel_California_(Eagles_album)	39	1.0	1.0
Timothy_B._Schmit	Hotel_California_(Eagles_album)	39	1.0	1.0
Hotel_California	Guitarist_(magazine)	39	1.0	1.0
Hotel_California	You'll_Never_Eat_Lunch_in_This_Town_Again	38	1.0	1.0
The_Big_Lebowski	Hotel_California	38	1.0	1.0
Hotel_California	Gipsy_Kings	38	1.0	1.0
Disneyland_Hotel_(California)	Trader_Sam's_Enchanted_Tiki_Bar	37	1.0	1.0
Hotel_California	Nancy_Sinatra	37	1.0	1.0
Disneyland_Hotel_(California)	Jack_Wrather	37	1.0	1.0
Hotel_California_(Eagles_album)	Jim_Ed_Norman	36	1.0	1.0
Tyson_Beckford	Hotel_California_(2008_film)	36	1.0	1.0
Hotel_California	Allegory	35	1.0	1.0
Arlington_Hotel_(Santa_Barbara,_California)	Hotel	35	1.0	1.0
Randy_Meisner	Hotel_California_(Eagles_album)	35	1.0	1.0
Hotel_California_(Tyga_album)	Show_You	35	1.0	1.0
Hotel_California_(disambiguation)	Filter_bubble	35	1.0	1.0
Hotel_California_(Eagles_album)	John_Kosh	34	1.0	1.0
Hotel_California	American_Dream	34	1.0	1.0
List_of_Billboard_Hot_100_number_ones_of_1977	Hotel_California	34	1.0	1.0
List_of_signature_songs	Hotel_California	34	1.0	1.0
Hotel_California	American_Horror_Story:_Hotel	34	1.0	1.0
Hotel_California_(2008_film)	Tatyana_Ali	34	1.0	1.0
Hotel_California_(disambiguation)	Hotel_California_(Eagles_album)	33	1.0	1.0
Hotel_California	Record_Plant	33	1.0	1.0
Hotel_California_(Eagles_album)	Grammy_Award_for_Record_of_the_Year	33	1.0	1.0
Hotel_California	Soft_rock	33	1.0	1.0
Disney_Parks,_Experiences_and_Products	Disneyland_Hotel_(California)	33	1.0	1.0
Hotel_California	Asylum_Records	32	1.0	1.0
Hotel_California	One_of_These_Nights_(Eagles_song)	32	1.0	1.0
Hotel_California_(Eagles_album)	Already_Gone_(Eagles_song)	31	1.0	1.0
Toccara_Jones	Hotel_California_(Tyga_album)	31	1.0	1.0
Hotel_California_(2008_film)	Erik_Palladino	30	1.0	1.0
Hotel_California_(disambiguation)	Todos_Santos,_Baja_California_Sur	30	1.0	1.0
Disneyland_Hotel_(California)	Disneyland_Resort	30	1.0	1.0
Hotel_California	Cannibalism	29	1.0	1.0
Noel_Gugliemi	Hotel_California_(2008_film)	29	1.0	1.0
Hotel_California_(2013_film)	Shankar_(actor)	29	1.0	1.0
Jayasurya_filmography	Hotel_California_(2013_film)	29	1.0	1.0
Hotel_California_(Eagles_album)	RIAA_certification	28	1.0	1.0
Hotel_California	Liquor	28	1.0	1.0
Hotel_California_(Eagles_album)	Witchy_Woman	28	1.0	1.0
Hotel_California_(Eagles_album)	James_Dean_(song)	28	1.0	1.0
Hotel_California_(Eagles_album)	One_of_These_Nights_(Eagles_song)	28	1.0	1.0
1977_in_music	Hotel_California	28	1.0	1.0
D.A_Got_That_Dope	Hotel_California_(Tyga_album)	27	1.0	1.0
Hotel_California_(disambiguation)	Hotel_California_(2008_film)	27	1.0	1.0
Hotel_California_(Eagles_album)	20th_Annual_Grammy_Awards	27	1.0	1.0
Hotel_California	Andalusian_cadence	27	1.0	1.0
Hotel_California	Taxi_Driver	27	1.0	1.0
Hotel_California_(Tyga_album)	Molly_(Tyga_song)	26	1.0	1.0
Tina_S	Hotel_California	26	1.0	1.0
Bonita_Granville	Disneyland_Hotel_(California)	26	1.0	1.0
Disneyland_Hotel_(California)	Disneyland_Monorail_System	26	1.0	1.0
Hotel_California_(2013_film)	Anoop_Menon	25	1.0	1.0
Hotel_California_(Eagles_album)	Jackson_Browne	25	1.0	1.0
Chase_Center	Hotel_California_2020_Tour	25	1.0	1.0
Disney_Vacation_Club	Disneyland_Hotel_(California)	25	1.0	1.0
Disneyland_Hotel_(California)	Downtown_Disney	25	1.0	1.0
Hotel_California_(Tyga_album)	Tyga	25	1.0	1.0
Hotel_California_2020_Tour	Hotel_California_(Eagles_album)	25	1.0	1.0
Atascadero,_California	Carlton_Hotel_(Atascadero,_California)	25	1.0	1.0
Hotel_California_2020_Tour	Timothy_B._Schmit	25	1.0	1.0
Grammy_Award_for_Album_of_the_Year	Hotel_California_(Eagles_album)	25	1.0	1.0
Criteria_Studios	Hotel_California_(Eagles_album)	24	1.0	1.0
Hotel_California	The_Big_Lebowski	24	1.0	1.0
RMS_Queen_Mary	Disneyland_Hotel_(California)	24	1.0	1.0
Hotel_California	Nostalgia,_Ultra	24	1.0	1.0
Young_Money_Entertainment	Hotel_California_(Tyga_album)	23	1.0	1.0
Hotel_California	Criteria_Studios	23	1.0	1.0
Thomas_Kinkade	Disneyland_Hotel_(California)	23	1.0	1.0
Grammy_Award_for_Record_of_the_Year	Hotel_California	22	1.0	1.0
Hotel_California	Los_Angeles	22	1.0	1.0
San_Francisco	YMCA_Hotel_(San_Francisco,_California)	22	1.0	1.0
Hotel_California_(Eagles_album)	Fleetwood_Mac	22	1.0	1.0
Technical_Ecstasy	Hotel_California_(Eagles_album)	22	1.0	1.0
Jack_Wrather	Disneyland_Hotel_(California)	22	1.0	1.0
Eagles_Greatest_Hits,_Vol._2	Hotel_California_(Eagles_album)	22	1.0	1.0
Hotel_California_(Eagles_album)	Rolling_Stone's_500_Greatest_Songs_of_All_Time	22	1.0	1.0
Hell_Freezes_Over	Hotel_California_(Eagles_album)	22	1.0	1.0
Hotel_California	Take_It_to_the_Limit_(Eagles_song)	22	1.0	1.0
Disneyland_Hotel	Disneyland_Hotel_(California)	21	1.0	1.0
Volcano,_California	St._George_Hotel_(Volcano,_California)	21	1.0	1.0
Hotel_California_(Eagles_album)	Billboard_200	21	1.0	1.0
Hotel_California	Guitar_solo	21	1.0	1.0
List_of_2013_albums	Hotel_California_(Tyga_album)	20	1.0	1.0
Hotel_California	The_Twilight_Zone_(1959_TV_series)	20	1.0	1.0
Hotel_California_(Eagles_album)	List_of_best-selling_albums_in_the_United_States	20	1.0	1.0
Hotel_California	The_Sopranos	20	1.0	1.0
List_of_assets_owned_by_The_Walt_Disney_Company	Disneyland_Hotel_(California)	19	1.0	1.0
Arlington_Hotel_(Santa_Barbara,_California)	Queen_Victoria	19	1.0	1.0
Disneyland_Hotel_(California)	Bonita_Granville	19	1.0	1.0
Eagles_Live	Hotel_California_(Eagles_album)	19	1.0	1.0
Hotel_California_2020_Tour	Scott_F._Crago	18	1.0	1.0
Disneyland_Hotel_(California)	Art_Linkletter	18	1.0	1.0
Hotel_California	Twelve-string_guitar	18	1.0	1.0
Eagles_Live	Hotel_California	18	1.0	1.0
Hotel_California	20th_Annual_Grammy_Awards	18	1.0	1.0
Bill_Szymczyk	Hotel_California_(Eagles_album)	17	1.0	1.0
Hotel_California_2020_Tour	Joe_Walsh	17	1.0	1.0
Hotel_California	Fandango	17	1.0	1.0
Nostalgia,_Ultra	Hotel_California	17	1.0	1.0
Steuart_Smith	Hotel_California	17	1.0	1.0
Hotel_California_(Eagles_album)	Rock_music	16	1.0	1.0
Glenn_Frey	Hotel_California	16	1.0	1.0
Raymond_J._Barry	Hotel_California_(2008_film)	16	1.0	1.0
Farewell_1_Tour:_Live_from_Melbourne	Hotel_California_(Eagles_album)	16	1.0	1.0
Arlington_Hotel_(Santa_Barbara,_California)	Benjamin_Harrison	16	1.0	1.0
Hotel_California_(Eagles_album)	Single_(music)	16	1.0	1.0
Hotel_California	Drum_machine	16	1.0	1.0
Cash_Money_Records_discography	Hotel_California_(Tyga_album)	16	1.0	1.0
The_Very_Best_Of_(Eagles_album)	Hotel_California_(Eagles_album)	15	1.0	1.0
Disneyland_Hotel_(California)	Maria_Helen_Alvarez	15	1.0	1.0
Hotel_California_2020_Tour	Don_Henley	15	1.0	1.0
Hotel_California	Billboard_Global_200	15	1.0	1.0
List_of_songs_about_California	Hotel_California	15	1.0	1.0
Hotel_California	Close_Encounters_of_the_Third_Kind	15	1.0	1.0
Hotel_California	Al_B._Sure!	15	1.0	1.0
The_Very_Best_Of_(Eagles_album)	Hotel_California	15	1.0	1.0
The_Royal_Scam	Hotel_California	15	1.0	1.0
Arlington_Hotel_(Santa_Barbara,_California)	Theodore_Roosevelt	15	1.0	1.0
Bernie_Leadon	Hotel_California	15	1.0	1.0
Hotel_California	Jethro_Tull_(band)	14	1.0	1.0
Santa_Barbara,_California	Arlington_Hotel_(Santa_Barbara,_California)	14	1.0	1.0
Hotel_California_(2013_film)	Sruthi_Lakshmi	14	1.0	1.0
Hotel_California	YouTube	14	1.0	1.0
The_Breakers_(hotel)	Breakers_Hotel_(Long_Beach,_California)	14	1.0	1.0
Arlington_Hotel_(Santa_Barbara,_California)	Robert_E._Lee	14	1.0	1.0
Hotel_California	Frank_Ocean	14	1.0	1.0
Hotel_California_(2008_film)	Tyson_Beckford	14	1.0	1.0
Hotel_California	Cameron_Crowe	14	1.0	1.0
Hotel_California	Malibu,_California	14	1.0	1.0
Hotel_California_(Eagles_album)	Album	14	1.0	1.0
Hotel_California_(disambiguation)	Hotel_California	13	1.0	1.0
Carlton_Hotel	Carlton_Hotel_(Atascadero,_California)	13	1.0	1.0
Camarillo_State_Mental_Hospital	Hotel_California	13	1.0	1.0
Hotel_California	Irving_Azoff	13	1.0	1.0
History_of_the_Eagles_–_Live_in_Concert	Hotel_California_2020_Tour	13	1.0	1.0
List_of_William_Pereira_buildings	Disneyland_Hotel_(California)	13	1.0	1.0
Private_Times...and_the_Whole_9!	Hotel_California	13	1.0	1.0
Hotel_California_(Tyga_album)	Laze_&_Royal	13	1.0	1.0
Desperado_(Eagles_album)	Hotel_California_(Eagles_album)	13	1.0	1.0
List_of_soft_rock_artists_and_songs	Hotel_California	13	1.0	1.0
Eagles_Greatest_Hits,_Vol._2	Hotel_California	13	1.0	1.0
Hotel_California_(2013_film)	Jayasurya	13	1.0	1.0
List_of_hotels_in_the_United_States	Disneyland_Hotel_(California)	13	1.0	1.0
Disney_California_Adventure	Disneyland_Hotel_(California)	13	1.0	1.0
Eagles_(album)	Hotel_California_(Eagles_album)	13	1.0	1.0
Folsom_Street_Fair	YMCA_Hotel_(San_Francisco,_California)	13	1.0	1.0
Hotel_California_(Eagles_album)	Aerial_work_platform	13	1.0	1.0
List_of_best-selling_albums_of_the_1970s_in_the_United_Kingdom	Hotel_California_(Eagles_album)	13	1.0	1.0
Hotel_California	Electric_guitar	12	1.0	1.0
Hotel_California_2020_Tour	COVID-19_pandemic	12	1.0	1.0
Disney's_Grand_Californian_Hotel_&_Spa	Disneyland_Hotel_(California)	12	1.0	1.0
Hotel_California	Beverly_Hills,_California	12	1.0	1.0
Hotel_California	Rolling_Stone	12	1.0	1.0
List_of_songs_in_Guitar_Hero_World_Tour	Hotel_California	12	1.0	1.0
2013_in_hip_hop_music	Hotel_California_(Tyga_album)	12	1.0	1.0
Hotel_California_(Eagles_album)	Eagles_(album)	12	1.0	1.0
20th_Annual_Grammy_Awards	Hotel_California	12	1.0	1.0
Hotel_California_(Tyga_album)	The_Olympicks	12	1.0	1.0
Hotel_California_(Tyga_album)	Grand_Hustle_Records	12	1.0	1.0
Country_rock	Hotel_California_(Eagles_album)	12	1.0	1.0
Hotel_California	I_Can't_Tell_You_Why	12	1.0	1.0
Roots_rock	Hotel_California_(Eagles_album)	11	1.0	1.0
Hotel_California_(2013_film)	Caper_story	11	1.0	1.0
Hotel_California_(Tyga_album)	Ronald_Slim_Williams	11	1.0	1.0
List_of_Billboard_Hot_100_number-one_singles_of_the_1970s	Hotel_California	11	1.0	1.0
Ted_Jensen_discography	Hotel_California_(Eagles_album)	11	1.0	1.0
New_generation_(Malayalam_film_movement)	Hotel_California_(2013_film)	11	1.0	1.0
The_Very_Best_of_the_Eagles	Hotel_California	11	1.0	1.0
Stand_Up_(Jethro_Tull_album)	Hotel_California	11	1.0	1.0
Hotel_California_2020_Tour	History_of_the_Eagles_–_Live_in_Concert	11	1.0	1.0
Hotel_California	Ostinato	11	1.0	1.0
Disney's_Paradise_Pier_Hotel	Disneyland_Hotel_(California)	11	1.0	1.0
Disneyland_Hotel_(California)	RMS_Queen_Mary	11	1.0	1.0
Disneyland_Hotel_(California)	Disney_Parks,_Experiences_and_Products	11	1.0	1.0
Disneyland_Monorail_System	Disneyland_Hotel_(California)	11	1.0	1.0
Hotel_California_(Eagles_album)	The_Very_Best_Of_(Eagles_album)	11	1.0	1.0
Hotel_California_(Tyga_album)	Lil_Wayne	11	1.0	1.0
Hotel_California	Phrygian_mode	10	1.0	1.0
Hotel_California_(2013_film)	Trivandrum_Lodge	10	1.0	1.0
Hotel_California	John_Fowles	10	1.0	1.0
Gibson_EDS-1275	Hotel_California	10	1.0	1.0
Aparna_Nair	Hotel_California_(2013_film)	10	1.0	1.0
Hotel_California_2020_Tour	Phoenix_Suns_Arena	10	1.0	1.0
Disneyland_Hotel_(California)	Anaheim,_California	10	1.0	1.0
Shankar_filmography	Hotel_California_(2013_film)	10	1.0	1.0
Disneyland_Hotel_(California)	Hughes_H-4_Hercules	10	1.0	1.0
Songs_in_the_Key_of_Life	Hotel_California_(Eagles_album)	10	1.0	1.0
So_What_(Joe_Walsh_album)	Hotel_California_(Eagles_album)	10	1.0	1.0
Hotel_California_(Eagles_album)	Long_Road_Out_of_Eden	10	1.0	1.0
One_of_These_Nights_(Eagles_song)	Hotel_California	10	1.0	1.0
Hotel_California	Metaphor	10	1.0	1.0
Hotel_California_(Eagles_album)	Procol_Harum	10	1.0	1.0
Arlington_Hotel_(Santa_Barbara,_California)	Veranda	10	1.0	1.0
other-search	Imperial_Hotel_(California)	0	0.0	0.0
other-external	Hotel_California	0	0.0	0.0
other-empty	YMCA_Hotel_(San_Francisco,_California)	0	0.0	0.0
other-empty	Hotel_California_(disambiguation)	0	0.0	0.0
other-empty	Hotel_California	0	0.0	0.0
other-empty	Arlington_Hotel_(Santa_Barbara,_California)	0	0.0	0.0
Hotel_California	Bohemian_Rhapsody	0	0.0	0.0
other-search	Sovereign_Hotel_(California)	0	0.0	0.0
other-search	Hotel_California_(disambiguation)	0	0.0	0.0
other-search	Hotel_California	0	0.0	0.0
other-search	Breakers_Hotel_(Long_Beach,_California)	0	0.0	0.0
other-internal	Hotel_California_(Tyga_album)	0	0.0	0.0
other-internal	Hotel_California_(Eagles_album)	0	0.0	0.0
other-internal	Hotel_California_(2013_film)	0	0.0	0.0
other-external	Hotel_California_(Tyga_album)	0	0.0	0.0
other-external	Hotel_California_(Eagles_album)	0	0.0	0.0
other-empty	Hotel_California_(2008_film)	0	0.0	0.0
other-empty	Disneyland_Hotel_(California)	0	0.0	0.0
other-empty	Carlton_Hotel_(Atascadero,_California)	0	0.0	0.0
other-search	Hotel_California_(2008_film)	0	0.0	0.0
other-search	Disneyland_Hotel_(California)	0	0.0	0.0
other-search	Carlton_Hotel_(Atascadero,_California)	0	0.0	0.0
other-internal	Hotel_California_2020_Tour	0	0.0	0.0
other-empty	Hotel_Metropole_(Santa_Cruz,_California)	0	0.0	0.0
other-empty	Breakers_Hotel_(Long_Beach,_California)	0	0.0	0.0
Main_Page	Hotel_California_(Eagles_album)	0	0.0	0.0
Hotel_California_(Eagles_album)	Main_Page	0	0.0	0.0
Hotel_California_(Eagles_album)	Hyphen-minus	0	0.0	0.0
Disneyland_Hotel_(California)	Buena_Vista_Street	0	0.0	0.0
Bohemian_Rhapsody	Hotel_California	0	0.0	0.0
Arlington_Hotel_(Santa_Barbara,_California)	1812_Ventura_earthquake	0	0.0	0.0
other-search	Southern_Hotel_(Perris,_California)	0	0.0	0.0
other-search	Hotel_Californian_(San_Francisco,_California)	0	0.0	0.0
other-empty	Hotel_California_(Tyga_album)	0	0.0	0.0
other-empty	Hotel_California_(Eagles_album)	0	0.0	0.0
Paavada	Hotel_California_(2013_film)	0	0.0	0.0
Hotel_California	Main_Page	0	0.0	0.0
Arlington_Hotel_(Santa_Barbara,_California)	Main_Page	0	0.0	0.0
other-search	Hotel_California_(Tyga_album)	0	0.0	0.0
other-search	Hotel_California_(Eagles_album)	0	0.0	0.0
other-search	Hotel_California_(2013_film)	0	0.0	0.0
other-internal	Hotel_California	0	0.0	0.0
other-internal	Arlington_Hotel_(Santa_Barbara,_California)	0	0.0	0.0
other-empty	Western_Hotel_(Lancaster,_California)	0	0.0	0.0
other-empty	Hotel_Californian_(San_Francisco,_California)	0	0.0	0.0
other-empty	Hotel_California_2020_Tour	0	0.0	0.0
Hotel_California	Stairway_to_Heaven	0	0.0	0.0
Club_33	Disneyland_Hotel_(California)	0	0.0	0.0
other-search	YMCA_Hotel_(San_Francisco,_California)	0	0.0	0.0
other-search	Western_Hotel_(Lancaster,_California)	0	0.0	0.0
other-search	St._George_Hotel_(Volcano,_California)	0	0.0	0.0
other-search	Hotel_California_2020_Tour	0	0.0	0.0
other-search	City_Hotel_(Sonora,_California)	0	0.0	0.0
other-search	Arlington_Hotel_(Santa_Barbara,_California)	0	0.0	0.0
other-internal	Hotel_California_(2008_film)	0	0.0	0.0
other-internal	Disneyland_Hotel_(California)	0	0.0	0.0
Rumours_(album)	Hotel_California_(Eagles_album)	0	0.0	0.0
Main_Page	Hotel_California	0	0.0	0.0
Main_Page	Arlington_Hotel_(Santa_Barbara,_California)	0	0.0	0.0
Hotel_California	Hyphen-minus	0	0.0	0.0
other-empty	Hotel_California_(2013_film)	0	0.0	0.0
