17813302	39374154	1	1	1.0	5675	42	135.119
66204641	39379745	1	1	1.0	9287	4	2321.75
66005316	39418574	1	1	1.0	807	19	42.4737
65972541	39468267	1	1	1.0	113	7	16.1429
64683349	39520982	1	1	1.0	91	44	2.0682
66107698	39526041	1	1	1.0	12083	19	635.9474
66221136	39643681	1	1	1.0	42	4	10.5
66098345	39734652	1	1	1.0	30067	2	15033.5
65570008	39752309	1	1	1.0	45	56	0.8036
66068279	39864769	1	1	1.0	40	4	10.0
66156365	39938142	1	1	1.0	118	7	16.8571
66189224	39975085	1	1	1.0	14	7	2.0
66016002	40005993	1	1	1.0	1625	143	11.3636
65984444	40040918	1	1	1.0	1583	10	158.3
66236818	40076311	1	1	1.0	95	3	31.6667
66188245	40145326	1	1	1.0	1341	4	335.25
65872823	40171106	1	1	1.0	6822	76	89.7632
66040580	40189652	1	1	1.0	32	8	4.0
65916907	40196506	1	1	1.0	2	2	1.0
66065930	40202680	1	1	1.0	43	2	21.5
42083174	40218375	1	1	1.0	6048	629	9.6153
66057519	40264952	1	1	1.0	156	14	11.1429
66154972	40293574	2	2	1.0	179	37	4.8378
65934963	40294347	1	1	1.0	45	6	7.5
66046062	40296469	1	1	1.0	61	39	1.5641
66104241	40317411	1	1	1.0	644	5	128.8
65628832	40320801	1	1	1.0	637	70	9.1
66008250	40336560	1	1	1.0	29	11	2.6364
66219837	40338019	1	1	1.0	110	7	15.7143
65586571	40366829	1	1	1.0	611	587	1.0409
65699599	40377230	1	1	1.0	11	5	2.2
66135294	40380303	3	3	1.0	968	74	13.0811
66185286	40407955	1	1	1.0	58	15	3.8667
66130029	40413537	1	1	1.0	393	3	131.0
66012551	40424435	1	1	1.0	153	2	76.5
66082506	40433416	1	1	1.0	17	4	4.25
66177174	40440607	4	4	1.0	139	139	1.0
66178878	40496479	1	1	1.0	16	4	4.0
19764125	40529576	1	1	1.0	130	20	6.5
66100078	40542521	1	1	1.0	39	34	1.1471
66064600	40547041	1	1	1.0	113	10	11.3
66127008	40565341	1	1	1.0	44	10	4.4
66169300	40565898	5	5	1.0	377	339	1.1121
66200186	40565898	1	1	1.0	172	2	86.0
66221311	40571519	1	1	1.0	15	11	1.3636
66069128	40585371	1	1	1.0	442	71	6.2254
65950704	40633186	1	1	1.0	21	20	1.05
66114217	40640649	2	2	1.0	152	10	15.2
66074296	40649021	1	1	1.0	36	18	2.0
66181889	40652858	1	1	1.0	1497	8	187.125
66004597	40659410	2	2	1.0	30	32	0.9375
65952144	40662466	1	1	1.0	6	44	0.1364
66111483	40669001	1	1	1.0	329	7	47.0
65974488	40677339	2	2	1.0	102	46	2.2174
66179707	40685538	1	1	1.0	8	11	0.7273
66130055	40688865	1	1	1.0	68	21	3.2381
65990732	40692371	1	1	1.0	3	3	1.0
65990961	40692841	1	1	1.0	4	3	1.3333
65993561	40695654	1	1	1.0	53	55	0.9636
65570008	40701110	1	1	1.0	6	40	0.15
66009291	40709118	12	12	1.0	2020	1397	1.446
66019984	40710145	1	1	1.0	4	4	1.0
66100681	40712860	1	1	1.0	6	7	0.8571
66019984	40723759	1	1	1.0	1	48	0.0208
66076544	40730155	2	2	1.0	655	30	21.8333
65872573	40737502	1	1	1.0	102	4	25.5
66048959	40738991	1	1	1.0	16	3	5.3333
66048965	40738991	1	1	1.0	6	2	3.0
66050058	40739392	1	1	1.0	15	10	1.5
66052702	40739630	1	1	1.0	23	23	1.0
66100570	40745743	1	1	1.0	45	2	22.5
66064325	40755909	1	1	1.0	6	4	1.5
66201303	40757985	1	1	1.0	51	22	2.3182
