\N	4475719	0	1	0.0	\N	21	\N
\N	12263647	0	1	0.0	\N	133	\N
\N	42025607	0	1	0.0	\N	122	\N
\N	47741377	0	1	0.0	\N	165	\N
\N	49379171	0	1	0.0	\N	49	\N
\N	54214936	0	1	0.0	\N	53	\N
\N	57014243	0	1	0.0	\N	46	\N
\N	64973397	0	1	0.0	\N	23	\N
\N	65717388	0	2	0.0	\N	301	\N
\N	65736206	0	1	0.0	\N	146	\N
\N	65780159	0	1	0.0	\N	21	\N
\N	65783404	0	1	0.0	\N	28	\N
\N	65939404	0	1	0.0	\N	20	\N
\N	66000975	0	1	0.0	\N	8	\N
\N	66001378	0	3	0.0	\N	157	\N
\N	66016002	0	1	0.0	\N	165	\N
\N	66018141	0	1	0.0	\N	4	\N
\N	66022961	0	1	0.0	\N	18	\N
\N	66030648	0	1	0.0	\N	3	\N
\N	66044653	0	1	0.0	\N	2	\N
\N	66066187	0	1	0.0	\N	4	\N
\N	66069587	0	1	0.0	\N	21	\N
\N	66072449	0	1	0.0	\N	14	\N
\N	66088458	0	1	0.0	\N	15	\N
\N	66098234	0	1	0.0	\N	14	\N
\N	66127276	0	1	0.0	\N	4	\N
\N	66135342	0	1	0.0	\N	22	\N
\N	66136127	0	1	0.0	\N	2	\N
\N	66136155	0	2	0.0	\N	26	\N
\N	66168727	0	1	0.0	\N	37	\N
\N	66181714	0	1	0.0	\N	2	\N
\N	66214560	0	3	0.0	\N	11	\N
\N	66215518	0	1	0.0	\N	20	\N
21155	66121685	1	1	1.0	35652	5	7130.4
38427	66172868	1	1	1.0	181300	5	36260.0
44062	66104589	1	1	1.0	193214	5	38642.8
51294	66098976	1	1	1.0	72889	3	24296.3333
82432	65987644	1	1	1.0	299610	5	59922.0
82432	66045247	1	1	1.0	299960	2	149980.0
119438	60735660	1	1	1.0	324530	13	24963.8462
119438	66045749	1	1	1.0	324389	2	162194.5
302457	65991560	1	1	1.0	40356	22	1834.3636
302457	66083973	1	1	1.0	40599	3	13533.0
302457	66091371	1	1	1.0	40621	13	3124.6923
309296	63740076	2	2	1.0	162967	71	2295.3099
309296	66144012	6	6	1.0	489295	250	1957.18
318807	27556296	1	1	1.0	156126	2	78063.0
390477	66038462	1	1	1.0	207811	6	34635.1667
442169	66089198	1	1	1.0	44804	10	4480.4
442169	66112382	1	1	1.0	44773	8	5596.625
461496	66012382	1	1	1.0	84326	92	916.587
915833	54412281	1	1	1.0	19220	28	686.4286
937895	50039032	1	1	1.0	28760	40	719.0
1541166	66085855	1	1	1.0	12899	15	859.9333
1552321	66205273	1	1	1.0	146512	11	13319.2727
2051880	66130055	1	1	1.0	166577	23	7242.4783
2087512	66115145	1	1	1.0	8467	6	1411.1667
2087512	66248656	1	1	1.0	9124	2	4562.0
2087512	66248742	1	1	1.0	9139	8	1142.375
2157954	65992268	1	1	1.0	301831	4	75457.75
2157954	66005402	1	1	1.0	301352	3	100450.6667
2298426	66100305	1	1	1.0	88547	8	11068.375
2386927	54214936	1	1	1.0	7874	62	127.0
2386927	66046714	1	1	1.0	8223	4	2055.75
2524922	66231122	1	1	1.0	26328	3	8776.0
2766075	66103540	1	1	1.0	96255	7	13750.7143
2895456	33550340	1	1	1.0	34345	20	1717.25
2895456	66188080	1	1	1.0	37771	22	1716.8636
2895456	66238541	1	1	1.0	38794	3	12931.3333
3107162	65992092	1	1	1.0	264495	16	16530.9375
3127387	65970132	1	1	1.0	46112	11	4192.0
3127387	66019984	1	1	1.0	46588	31	1502.8387
3127387	66085223	2	2	1.0	94336	124	760.7742
3127387	66133652	1	1	1.0	47414	2	23707.0
3127387	66206337	1	1	1.0	48202	12	4016.8333
3461395	40960838	1	1	1.0	181784	9	20198.2222
3461395	60636133	1	1	1.0	185234	21	8820.6667
3596390	36567693	1	1	1.0	43836	4	10959.0
4052843	24612124	1	1	1.0	57262	4	14315.5
4400848	21760137	1	1	1.0	44382	22	2017.3636
4555919	66111240	1	1	1.0	30164	3	10054.6667
4555919	66215274	1	1	1.0	30330	6	5055.0
5075409	66157117	1	1	1.0	213888	4	53472.0
5753995	66167719	1	1	1.0	56761	13	4366.2308
5978473	66210152	1	1	1.0	567	3	189.0
6188256	66063196	1	1	1.0	98396	3	32798.6667
6196463	23366962	1	1	1.0	76527	26	2943.3462
6289403	65984735	1	1	1.0	58628	4	14657.0
6383155	66101109	1	1	1.0	89666	5	17933.2
6561336	66180168	1	1	1.0	104449	2	52224.5
6764288	61646430	1	1	1.0	2441	3	813.6667
7997523	66188028	1	1	1.0	97410	3	32470.0
8363265	65719820	1	1	1.0	160886	12	13407.1667
8390765	59275546	1	1	1.0	48959	13	3766.0769
8835102	33692495	1	1	1.0	7882	9	875.7778
8853961	66041062	1	1	1.0	74879	6	12479.8333
9869098	6873479	1	1	1.0	33	198	0.1667
10001499	65993260	1	1	1.0	12634	2	6317.0
10951369	48670978	1	1	1.0	454685	17	26746.1765
10951369	66013369	1	1	1.0	447590	23	19460.4348
11292982	63758360	1	1	1.0	2284210	3	761403.3333
12109628	65737905	1	1	1.0	91894	4	22973.5
12560517	21560657	1	1	1.0	1068754	23	46467.5652
12560517	25915076	1	1	1.0	1068751	14	76339.3571
13286072	42025607	1	1	1.0	5665917	155	36554.3032
13974845	66038421	1	1	1.0	16736	2	8368.0
13974962	65315006	1	1	1.0	69357	4	17339.25
14403972	65891286	1	1	1.0	20038	18	1113.2222
14589919	66108286	1	1	1.0	7034	4	1758.5
14860824	46411736	2	2	1.0	67267	92	731.163
14860824	66169475	1	1	1.0	32781	2	16390.5
15250126	66139212	1	1	1.0	187363	8	23420.375
15888571	54878743	1	1	1.0	832	2	416.0
15924457	40782286	2	2	1.0	269	253	1.0632
16204278	47741913	1	1	1.0	2842	8	355.25
16367662	66113533	1	1	1.0	20891	13	1607.0
16759563	66127008	1	1	1.0	75937	13	5841.3077
17069653	66210321	1	1	1.0	251	9	27.8889
17675815	66188080	1	1	1.0	18632	13	1433.2308
18988303	66064980	1	1	1.0	11623	12	968.5833
19404073	66139561	1	1	1.0	142827	9	15869.6667
19706895	66168727	1	1	1.0	332	26	12.7692
20398877	66171199	2	2	1.0	19950	25	798.0
20398877	66237420	1	1	1.0	10178	19	535.6842
20483999	62231019	1	1	1.0	2089838	90	23220.4222
21126366	3532490	1	1	1.0	3782	182	20.7802
21343364	59275546	1	1	1.0	14786	3	4928.6667
21715336	66026673	1	1	1.0	120527	8	15065.875
21767729	65698126	2	2	1.0	51154	160	319.7125
21767729	66117100	1	1	1.0	25560	7	3651.4286
22922645	66164427	1	1	1.0	23038	15	1535.8667
24648397	66101631	1	1	1.0	29	3	9.6667
24748448	65945625	1	1	1.0	75	4	18.75
24812038	65974927	1	1	1.0	323154	5	64630.8
24870543	66038466	1	1	1.0	344630	5	68926.0
26021349	66105360	1	1	1.0	164583	17	9681.3529
26778615	65978525	1	1	1.0	63684	2	31842.0
26778615	66108808	1	1	1.0	64006	23	2782.8696
27466153	50546797	6	6	1.0	6680	4952	1.3489
28040267	65987506	1	1	1.0	119243	17	7014.2941
28040267	66039019	1	1	1.0	120219	42	2862.3571
28040267	66049711	1	1	1.0	119845	7	17120.7143
28040267	66076908	1	1	1.0	120112	10	12011.2
28040267	66088458	1	1	1.0	120357	18	6686.5
28857043	66038531	2	2	1.0	46476	45	1032.8
29088686	21560706	1	1	1.0	618879	15	41258.6
29088686	65913099	1	1	1.0	616814	4	154203.5
29088686	65916043	1	1	1.0	618221	4	154555.25
29088686	65961466	1	1	1.0	618321	4	154580.25
29088686	65971168	1	1	1.0	617193	5	123438.6
29088686	65972555	1	1	1.0	617479	5	123495.8
29088686	65980069	1	1	1.0	617170	4	154292.5
29088686	65983902	1	1	1.0	625142	6	104190.3333
29088686	65993927	1	1	1.0	616779	7	88111.2857
29088686	65995644	1	1	1.0	616934	4	154233.5
29088686	66006186	1	1	1.0	618671	4	154667.75
29088686	66038138	1	1	1.0	620385	4	155096.25
29088686	66050335	1	1	1.0	620355	4	155088.75
29088686	66067333	1	1	1.0	622051	4	155512.75
29088686	66069145	1	1	1.0	622309	3	207436.3333
29088686	66076360	1	1	1.0	622168	4	155542.0
29088686	66076823	1	1	1.0	622717	6	103786.1667
29088686	66084593	1	1	1.0	620682	5	124136.4
29088686	66139332	1	1	1.0	624159	5	124831.8
29088686	66152613	1	1	1.0	624007	4	156001.75
29088686	66161008	1	1	1.0	627980	4	156995.0
29088686	66180102	1	1	1.0	627872	4	156968.0
29088686	66228631	1	1	1.0	628223	4	157055.75
29434718	66008250	1	1	1.0	33345	13	2565.0
29434718	66061854	1	1	1.0	33721	4	8430.25
29526596	66156365	1	1	1.0	2237	10	223.7
29539620	65715281	1	1	1.0	15742	11	1431.0909
29539620	65974488	1	1	1.0	15479	8	1934.875
30214233	66202156	1	1	1.0	6711	7	958.7143
30312121	66211516	1	1	1.0	8519	5	1703.8
30483022	66046062	1	1	1.0	160	40	4.0
30928335	55684503	6	6	1.0	91244	1679	54.3443
31067878	62055604	1	1	1.0	4	51	0.0784
31876559	66100078	1	1	1.0	23846	36	662.3889
32631007	65643716	1	1	1.0	523	5	104.6
32763026	34218338	1	1	1.0	88822	4	22205.5
32972691	26004152	1	1	1.0	3569	718	4.9708
33164965	65999523	1	1	1.0	7293	3	2431.0
33537104	66063660	1	1	1.0	71	55	1.2909
33863784	66206161	1	1	1.0	6496	2	3248.0
34581532	66044984	1	1	1.0	153154	5	30630.8
35019008	31725296	1	1	1.0	6296	63	99.9365
35157731	66147004	1	1	1.0	14613	3	4871.0
35354423	65924305	1	1	1.0	5377	2	2688.5
35354423	66064893	1	1	1.0	5805	4	1451.25
35354423	66186898	1	1	1.0	7191	10	719.1
35365099	66073368	1	1	1.0	5377	2	2688.5
35522111	66110917	1	1	1.0	3450	19	181.5789
35522111	66163664	1	1	1.0	3810	5	762.0
35678896	65891286	1	1	1.0	7271	30	242.3667
36041715	66093596	1	1	1.0	209	8	26.125
36148677	48481474	1	1	1.0	21381	6	3563.5
36512151	66046680	1	1	1.0	46	28	1.6429
36664386	65780159	1	1	1.0	16976	28	606.2857
36731198	65991796	1	1	1.0	9797	13	753.6154
36736663	66122652	1	1	1.0	5777	7	825.2857
36736663	66209672	2	2	1.0	12661	19	666.3684
36757813	66220773	1	1	1.0	299	2	149.5
36785066	66113320	1	1	1.0	60	5	12.0
36833174	65998395	1	1	1.0	5208	3	1736.0
37450497	66044679	1	1	1.0	61	3	20.3333
37465615	66121929	1	1	1.0	5518	3	1839.3333
37507540	65982116	1	1	1.0	12870	11	1170.0
37507540	66180190	1	1	1.0	13637	2	6818.5
37858148	65910488	1	1	1.0	123438	4	30859.5
37927875	65869962	1	1	1.0	183	26	7.0385
38285650	66107698	1	1	1.0	2266	28	80.9286
38325274	66076069	1	1	1.0	8642	2	4321.0
38574478	65897066	1	1	1.0	559	23	24.3043
38674656	66041076	1	1	1.0	6628	6	1104.6667
38890092	66089198	1	1	1.0	33707	9	3745.2222
38905475	64483565	1	1	1.0	50772	3	16924.0
38905475	66146991	1	1	1.0	50756	3	16918.6667
38976656	66141528	2	2	1.0	7905	33	239.5455
39117526	65951192	1	1	1.0	11	4	2.75
39168402	66038531	1	1	1.0	82	26	3.1538
39173260	66092242	1	1	1.0	808	5	161.6
39368017	66199182	1	1	1.0	13978	7	1996.8571
39368978	66190242	1	1	1.0	2378	4	594.5
39368978	66190278	1	1	1.0	2384	2	1192.0
39374154	17813302	1	1	1.0	5675	42	135.119
39379745	66204641	1	1	1.0	9287	4	2321.75
39418574	66005316	1	1	1.0	807	19	42.4737
39468267	65972541	1	1	1.0	113	7	16.1429
39520982	64683349	1	1	1.0	91	44	2.0682
39526041	66107698	1	1	1.0	12083	19	635.9474
39643681	66221136	1	1	1.0	42	4	10.5
39734652	66098345	1	1	1.0	30067	2	15033.5
39752309	65570008	1	1	1.0	45	56	0.8036
39864769	66068279	1	1	1.0	40	4	10.0
39938142	66156365	1	1	1.0	118	7	16.8571
39975085	66189224	1	1	1.0	14	7	2.0
40005993	66016002	1	1	1.0	1625	143	11.3636
40040918	65984444	1	1	1.0	1583	10	158.3
40076311	66236818	1	1	1.0	95	3	31.6667
40145326	66188245	1	1	1.0	1341	4	335.25
40171106	65872823	1	1	1.0	6822	76	89.7632
40189652	66040580	1	1	1.0	32	8	4.0
40196506	65916907	1	1	1.0	2	2	1.0
40202680	66065930	1	1	1.0	43	2	21.5
40218375	42083174	1	1	1.0	6048	629	9.6153
40264952	66057519	1	1	1.0	156	14	11.1429
40293574	66154972	2	2	1.0	179	37	4.8378
40294347	65934963	1	1	1.0	45	6	7.5
40296469	66046062	1	1	1.0	61	39	1.5641
40317411	66104241	1	1	1.0	644	5	128.8
40320801	65628832	1	1	1.0	637	70	9.1
40336560	66008250	1	1	1.0	29	11	2.6364
40338019	66219837	1	1	1.0	110	7	15.7143
40366829	65586571	1	1	1.0	611	587	1.0409
40377230	65699599	1	1	1.0	11	5	2.2
40380303	66135294	3	3	1.0	968	74	13.0811
40407955	66185286	1	1	1.0	58	15	3.8667
40413537	66130029	1	1	1.0	393	3	131.0
40424435	66012551	1	1	1.0	153	2	76.5
40433416	66082506	1	1	1.0	17	4	4.25
40440607	66177174	4	4	1.0	139	139	1.0
40496479	66178878	1	1	1.0	16	4	4.0
40529576	19764125	1	1	1.0	130	20	6.5
40542521	66100078	1	1	1.0	39	34	1.1471
40547041	66064600	1	1	1.0	113	10	11.3
40565341	66127008	1	1	1.0	44	10	4.4
40565898	66169300	5	5	1.0	377	339	1.1121
40565898	66200186	1	1	1.0	172	2	86.0
40571519	66221311	1	1	1.0	15	11	1.3636
40585371	66069128	1	1	1.0	442	71	6.2254
40633186	65950704	1	1	1.0	21	20	1.05
40640649	66114217	2	2	1.0	152	10	15.2
40649021	66074296	1	1	1.0	36	18	2.0
40652858	66181889	1	1	1.0	1497	8	187.125
40659410	66004597	2	2	1.0	30	32	0.9375
40662466	65952144	1	1	1.0	6	44	0.1364
40669001	66111483	1	1	1.0	329	7	47.0
40677339	65974488	2	2	1.0	102	46	2.2174
40685538	66179707	1	1	1.0	8	11	0.7273
40688865	66130055	1	1	1.0	68	21	3.2381
40692371	65990732	1	1	1.0	3	3	1.0
40692841	65990961	1	1	1.0	4	3	1.3333
40695654	65993561	1	1	1.0	53	55	0.9636
40701110	65570008	1	1	1.0	6	40	0.15
40709118	66009291	12	12	1.0	2020	1397	1.446
40710145	66019984	1	1	1.0	4	4	1.0
40712860	66100681	1	1	1.0	6	7	0.8571
